date,day_of_week,id,type,proj,proj_count,desc
20160527,Friday,1.0,W,Mixed,NA,Fixing Chrome extensions after software drop; Getting set up for the day
20160527,Friday,2.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160527,Friday,3.0,H,NA,NA,Walk
20160527,Friday,4.0,W,CAAutoLawsuit,70.0,Resubmit Exhibit 6 in working Excel format
20160527,Friday,5.0,W,CAAutoLawsuit,71.0,Resubmit Exhibit 6 in working Excel format
20160527,Friday,6.0,W,CAAutoLawsuit,72.0,Resubmit Exhibit 6 in working Excel format
20160527,Friday,7.0,W,CAAutoLawsuit,73.0,Resubmit Exhibit 6 in working Excel format
20160527,Friday,8.0,W,CAAutoLawsuit,74.0,Resubmit Exhibit 7 in working Excel format
20160527,Friday,9.0,W,CAAutoLawsuit,75.0,Resubmit Exhibit 7 in working Excel format; Compile list of issues/questions related to the working Excel exhibits
20160527,Friday,10.0,W,CAAutoLawsuit,76.0,Compile list of issues/questions related to the working Excel exhibits
20160531,Tuesday,1.0,W,Mixed,NA,Getting set up for the week; Class Action: Identify outstanding questions/issues for exhibits
20160531,Tuesday,2.0,W,CAAutoLawsuit,77.0,Identify outstanding questions/issues for exhibits
20160531,Tuesday,3.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160531,Tuesday,4.0,H,NA,NA,Walk
20160531,Tuesday,5.0,W,CAAutoLawsuit,78.0,Identify outstanding questions/issues for exhibits
20160531,Tuesday,6.0,W,CAAutoLawsuit,79.0,Identify outstanding questions/issues for exhibits
20160531,Tuesday,7.0,W,CAAutoLawsuit,80.0,Identify outstanding questions/issues for exhibits
20160531,Tuesday,8.0,W,Mixed,NA,Weekly review
20160531,Tuesday,9.0,W,Mixed,NA,Weekly review
20160531,Tuesday,10.0,W,CAAutoLawsuit,81.0,Bring current exposures into Exhibit 4 from Exhibit 7
20160601,Wednesday,1.0,W,CAAutoLawsuit,82.0,Helping Matthew with PMW and R
20160601,Wednesday,2.0,W,Mixed,NA,Getting set up for the day; Preparing for check-in with Colleen
20160601,Wednesday,3.0,H,NA,NA,Walk
20160601,Wednesday,4.0,H,NA,NA,Walk
20160601,Wednesday,5.0,M,NA,NA,Grocery store
20160601,Wednesday,6.0,G,NA,NA,Listening to The Magic of Thinking Big
20160601,Wednesday,7.0,W,CAAutoLawsuit,83.0,Bring current exposures into Exhibit 4 from Exhibit 7; Calculate weighted average Adjusted Indicated Relativity After Credibility in Exhibit 4
20160601,Wednesday,8.0,W,CAAutoLawsuit,84.0,"Calculate weighted average Adjusted Indicated Relativity After Credibility in Exhibit 4; For Selected Reindexed column in Exhibit 6, reference Exhibit 7; In Exhibit 6, show calculations for Rate Page column"
20160601,Wednesday,9.0,W,CAAutoLawsuit,85.0,"In Exhibit 6, show calculations for Rate Page column"
20160601,Wednesday,10.0,W,CAAutoLawsuit,86.0,"In Exhibit 6, show calculations for Rate Page column; Incorporate K and N values in Exhibit 4"
20160601,Wednesday,11.0,W,Mixed,NA,Joins in R; Expensing stuff
20160601,Wednesday,12.0,G,BeerRankings,NA,Figuring out how to post to WordPress from R
20160602,Thursday,1.0,W,Mixed,NA,Getting set up for the day
20160602,Thursday,2.0,W,CAAutoLawsuit,87.0,Incorporate K and N values in Exhibit 4
20160602,Thursday,3.0,W,CAAutoLawsuit,88.0,Check zip codes
20160602,Thursday,4.0,W,CAAutoLawsuit,89.0,Check zip codes
20160602,Thursday,5.0,G,NA,NA,Listening to The Magic of Thinking Big
20160602,Thursday,6.0,H,NA,NA,Walk
20160602,Thursday,7.0,W,CAAutoLawsuit,90.0,Check losses
20160602,Thursday,8.0,W,CAAutoLawsuit,91.0,Check losses; Check zip codes
20160602,Thursday,9.0,W,CAAutoLawsuit,92.0,Incorporate K and N values in Exhibit 4
20160602,Thursday,10.0,W,CAAutoLawsuit,93.0,Incorporate K and N values in Exhibit 4
20160602,Thursday,11.0,W,CAAutoLawsuit,94.0,Incorporate K and N values in Exhibit 4
20160602,Thursday,12.0,W,Mixed,NA,Preparing for 1-1 with Jim
20160603,Friday,1.0,W,Mixed,NA,Getting set up for the day; Talking to Megan about class action stuff
20160603,Friday,2.0,W,Training_JoinsInR,13.0,Preparing for joins training
20160603,Friday,3.0,W,Training_JoinsInR,14.0,Preparing for joins training
20160603,Friday,4.0,G,NA,NA,Listening to The Magic of Thinking Big
20160603,Friday,5.0,H,NA,NA,Walk
20160603,Friday,6.0,G,NA,NA,Listening to The Magic of Thinking Big
20160603,Friday,7.0,H,NA,NA,Walk
20160603,Friday,8.0,W,CareerDevelopment,NA,Updating CDP
20160603,Friday,9.0,W,CAAutoLawsuit,95.0,Incorporate number of years with Allstate with existing buckets
20160603,Friday,10.0,W,CAAutoLawsuit,96.0,Incorporate number of years with Allstate with existing buckets
20160603,Friday,11.0,W,CAAutoLawsuit,97.0,Incorporate number of years with Allstate with existing buckets; Incorporate K and N values in Exhibit 4
20160603,Friday,12.0,W,CAAutoLawsuit,98.0,Incorporate K and N values in Exhibit 4
20160603,Friday,13.0,W,CAAutoLawsuit,99.0,Incorporate K and N values in Exhibit 4
20160604,Saturday,1.0,H,NA,NA,Walk
20160604,Saturday,2.0,G,Photography,NA,Filling out FilmTrackr
20160604,Saturday,3.0,G,Photography,NA,Filling out FilmTrackr
20160604,Saturday,4.0,G,NA,NA,Listening to The Candid Frame podcast
20160604,Saturday,5.0,G,NA,NA,Listening to The Candid Frame podcast
20160604,Saturday,6.0,G,Photography,NA,Filling out FilmTrackr
20160604,Saturday,7.0,G,Photography,NA,Filling out FilmTrackr
20160604,Saturday,8.0,G,Photography,NA,Filling out FilmTrackr
20160606,Monday,1.0,W,Mixed,NA,Getting set up for the day; Weekly Review
20160606,Monday,2.0,W,Mixed,NA,Weekly Review
20160606,Monday,3.0,W,Mixed,NA,Weekly Review; Class Action Incorporate K and N values in Exhibit 4
20160606,Monday,4.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160606,Monday,5.0,H,NA,NA,Walk
20160606,Monday,6.0,W,CAAutoLawsuit,100.0,Incorporate K and N values in Exhibit 4
20160606,Monday,7.0,W,CAAutoLawsuit,101.0,Incorporate K and N values in Exhibit 4; Set up some time with PC to discuss frequency and severity band assignments data; Email Jonathan about payment plan information
20160606,Monday,8.0,W,CAAutoLawsuit,102.0,Update Exhibit 6's Selected Factor Re-Indexed column to be values
20160606,Monday,9.0,W,CAAutoLawsuit,103.0,Update Exhibit 6's Selected Factor Re-Indexed column to be values
20160606,Monday,10.0,H,NA,NA,Hike
20160606,Monday,11.0,H,NA,NA,Hike
20160607,Tuesday,1.0,W,Mixed,NA,Getting set up for the day; Class Action Update Exhibit 6's Selected Factor Re-Indexed column to be values
20160607,Tuesday,2.0,G,NA,NA,Listening to The Candid Frame podcast
20160607,Tuesday,3.0,H,NA,NA,Walk
20160607,Tuesday,4.0,W,CAAutoLawsuit,104.0,Update Exhibit 6's Selected Factor Re-Indexed column to be values
20160607,Tuesday,5.0,W,CAAutoLawsuit,105.0,Update Exhibit 6's Selected Factor Re-Indexed column to be values
20160607,Tuesday,6.0,W,CAAutoLawsuit,106.0,Update Exhibit 6's Selected Factor Re-Indexed column to be values
20160607,Tuesday,7.0,W,CAAutoLawsuit,107.0,Update Exhibit 6's Selected Factor Re-Indexed column to be values
20160607,Tuesday,8.0,W,CAAutoLawsuit,108.0,Update Exhibit 6's Selected Factor Re-Indexed column to be values; Update Exhibit 7's Selected Factor column to reference Exhibit 6's Rate Page column
20160607,Tuesday,9.0,W,CAAutoLawsuit,109.0,Update Exhibit 7's Selected Factor column to reference Exhibit 6's Rate Page column
20160607,Tuesday,10.0,W,CAAutoLawsuit,110.0,Update Exhibit 7's Selected Factor column to reference Exhibit 6's Rate Page column
20160607,Tuesday,11.0,W,CAAutoLawsuit,111.0,Update Exhibit 7's Selected Factor column to reference Exhibit 6's Rate Page column
20160607,Tuesday,12.0,H,NA,NA,Volleyball game
20160607,Tuesday,13.0,H,NA,NA,Volleyball game
20160608,Wednesday,1.0,W,Mixed,NA,Getting set up for the day; Class Action Various tasks
20160608,Wednesday,2.0,W,CAAutoLawsuit,111.0,Prepare for meeting with PC and Megan
20160608,Wednesday,3.0,W,CAAutoLawsuit,112.0,Prepare for meeting with PC and Megan
20160608,Wednesday,4.0,G,NA,NA,RStudio flexdashboards Webinar #R
20160608,Wednesday,5.0,G,NA,NA,RStudio flexdashboards Webinar #R
20160608,Wednesday,6.0,W,CAAutoLawsuit,113.0,Organizing tasks
20160608,Wednesday,7.0,G,NA,NA,Listening to the Not So Standard Deviations podcast
20160608,Wednesday,8.0,H,NA,NA,Walk
20160608,Wednesday,9.0,W,CAAutoLawsuit,114.0,"In Exhibit 4, propose, implement, and document resolution for outstanding Distinguished Driver issue; In Exhibit 6, propose, implement, and document resolution for outstanding Distinguished Driver issue; In Exhibit 4, propose, implement, and document resolution for outstanding Mileage issue; In Exhibit 6, propose, implement, and document resolution for outstanding Mileage issue; In Exhibit 4, propose, implement, and document resolution for outstanding EGR issue"
20160608,Wednesday,10.0,W,CAAutoLawsuit,115.0,"In Exhibit 4, propose, implement, and document resolution for outstanding EGR issue; In Exhibit 6, propose, implement, and document resolution for outstanding EGR issue"
20160608,Wednesday,11.0,W,CAAutoLawsuit,116.0,"In Exhibit 6, propose, implement, and document resolution for outstanding EGR issue; In Exhibit 4, propose, implement, and document resolution for outstanding Model Year issue; In Exhibit 6, propose, implement, and document resolution for outstanding Model Year issue; In Exhibit 4, propose, implement, and document resolution for outstanding Frequency issue"
20160608,Wednesday,12.0,G,Photography,NA,Watching the Elia Locardi cityscape tutorials
20160608,Wednesday,13.0,G,Photography,NA,Watching the Elia Locardi cityscape tutorials
20160608,Wednesday,14.0,G,Photography,NA,Watching the Elia Locardi cityscape tutorials
20160609,Thursday,1.0,G,NA,NA,Listening to The Magic of Thinking Big
20160609,Thursday,2.0,H,NA,NA,Walk
20160609,Thursday,3.0,W,CAAutoLawsuit,117.0,"In Exhibit 6, propose, implement, and document resolution for outstanding Years Licensed issue; In Exhibit 7, propose, implement, and document resolution for outstanding Years Licensed issue"
20160609,Thursday,4.0,W,CAAutoLawsuit,118.0,"In Exhibit 6, propose, implement, and document resolution for outstanding Multiple Vehicle issue; In Exhibit 7, propose, implement, and document resolution for outstanding Multiple Vehicle issue; In Exhibit 6, propose, implement, and document resolution for outstanding Multiple Policy issue"
20160609,Thursday,5.0,W,CAAutoLawsuit,119.0,"In Exhibit 7, propose, implement, and document resolution for outstanding Antitheft issue; In Exhibit 7, propose, implement, and document resolution for outstanding Frequency issue; In Exhibit 7, propose, implement, and document resolution for outstanding ISP issue; In Exhibit 6, propose, implement, and document resolution for outstanding ISP issue"
20160609,Thursday,6.0,G,NA,NA,Listening to The Magic of Thinking Big
20160609,Thursday,7.0,M,NA,NA,Grocery store
20160609,Thursday,8.0,G,NA,NA,Listening to The Magic of Thinking Big
20160609,Thursday,9.0,M,NA,NA,Grocery store
20160609,Thursday,10.0,W,CAAutoLawsuit,120.0,"In Exhibit 4, propose, implement, and document resolution for outstanding ISP issue"
20160609,Thursday,11.0,W,CAAutoLawsuit,121.0,"In Exhibit 4, propose, implement, and document resolution for outstanding ISP issue"
20160609,Thursday,12.0,W,CAAutoLawsuit,122.0,"Talking to Megan; Email Megan links to updated exhibits and documentation, and request that she sign off or provide requests for modifications for each of my proposed resolutions"
20160609,Thursday,13.0,G,Photography,NA,Watching the Elia Locardi cityscape tutorials
20160610,Friday,1.0,W,Mixed,NA,Getting set up for the day; Checking Sarah's accident threshold work
20160610,Friday,2.0,H,NA,NA,Walk
20160610,Friday,3.0,W,CheckAxThreshold,1.0,Check 1_claim_prep_ACCTHRESH
20160610,Friday,4.0,W,CheckAxThreshold,2.0,Check 1_claim_prep_ACCTHRESH
20160610,Friday,5.0,W,CheckAxThreshold,3.0,Check 1_claim_prep_ACCTHRESH
20160610,Friday,6.0,W,CheckAxThreshold,4.0,Check 1_claim_prep_ACCTHRESH; Check 2_prem_prep_ACCTHRESH
20160610,Friday,7.0,W,CheckAxThreshold,5.0,Check 2_prem_prep_ACCTHRESH
20160610,Friday,8.0,W,CheckAxThreshold,6.0,Check 2_prem_prep_ACCTHRESH; Check 3_finalprep_ACCTHRESH
20160610,Friday,9.0,W,CheckAxThreshold,7.0,Check 3_finalprep_ACCTHRESH
20160610,Friday,10.0,W,CAAutoLawsuit,123.0,Organizing tasks; Investigate what payment plan information is available in the 2013 PHF
20160610,Friday,11.0,G,Photography,NA,Watching the Elia Locardi cityscape tutorials
20160611,Saturday,1.0,G,NA,NA,Reading R for Data Science
20160612,Sunday,1.0,M,NA,NA,Misc. tasks
20160612,Sunday,2.0,M,NA,NA,Misc. tasks
20160612,Sunday,3.0,G,Photography,NA,Reading Mountain Light by Galen Rowell
20160612,Sunday,4.0,G,Photography,NA,POTW 100 post
20160613,Monday,1.0,W,Mixed,NA,Getting set up for the day; Weekly review
20160613,Monday,2.0,W,Mixed,NA,Weekly review
20160613,Monday,3.0,W,CAAutoLawsuit,124.0,Investigate what payment plan information is available in the 2013 PHF
20160613,Monday,4.0,M,NA,NA,Grocery store
20160613,Monday,5.0,G,NA,NA,Listening to The Magic of Thinking Big
20160613,Monday,6.0,W,CAAutoLawsuit,125.0,Investigate what payment plan information is available in the 2013 PHF
20160613,Monday,7.0,W,CAAutoLawsuit,126.0,Investigate what payment plan information is available in the 2013 PHF
20160613,Monday,8.0,W,CAAutoLawsuit,127.0,Investigate what payment plan information is available in the 2013 PHF
20160613,Monday,9.0,W,CAAutoLawsuit,128.0,Investigate what payment plan information is available in the 2013 PHF
20160613,Monday,10.0,W,CAAutoLawsuit,129.0,Investigate what payment plan information is available in the 2013 PHF
20160613,Monday,11.0,G,Photography,NA,Watching the Elia Locardi cityscape tutorials
20160613,Monday,12.0,G,Photography,NA,Watching the Elia Locardi cityscape tutorials
20160613,Monday,13.0,G,Photography,NA,Watching the Elia Locardi cityscape tutorials
20160613,Monday,14.0,G,Photography,NA,Watching the Elia Locardi cityscape tutorials
20160613,Monday,15.0,G,Photography,NA,Watching the Elia Locardi cityscape tutorials
20160614,Tuesday,1.0,W,Mixed,NA,Getting set up for the day; Class Action stuff; Training stuff
20160614,Tuesday,2.0,W,Mixed,NA,Various tasks
20160614,Tuesday,3.0,W,Mixed,NA,Various tasks
20160614,Tuesday,4.0,W,CAAutoLawsuit,130.0,Investigate what payment plan information is available in the 2013 PHF
20160614,Tuesday,5.0,W,CAAutoLawsuit,131.0,Investigate what payment plan information is available in the 2013 PHF
20160614,Tuesday,6.0,W,CAAutoLawsuit,132.0,Investigate what payment plan information is available in the 2013 PHF
20160614,Tuesday,7.0,W,CAAutoLawsuit,133.0,Investigate what payment plan information is available in the 2013 PHF
20160614,Tuesday,8.0,W,CAAutoLawsuit,134.0,Investigate what payment plan information is available in the 2013 PHF
20160614,Tuesday,9.0,W,Mixed,NA,Writing job aid to install and set up R and RStudio #R
20160614,Tuesday,10.0,W,Mixed,NA,Writing job aid to install and set up R and RStudio #R
20160614,Tuesday,11.0,H,NA,NA,Volleyball game
20160615,Wednesday,1.0,W,Mixed,NA,Getting set up for the day; RE stuff
20160615,Wednesday,2.0,W,CAAutoLawsuit,135.0,Investigate what payment plan information is available in the 2013 PHF
20160615,Wednesday,3.0,W,CAAutoLawsuit,136.0,Investigate what payment plan information is available in the 2013 PHF
20160615,Wednesday,4.0,G,NA,NA,Listening to The Magic of Thinking Big
20160615,Wednesday,5.0,M,NA,NA,Grocery store and errands
20160615,Wednesday,6.0,W,CAAutoLawsuit,137.0,Investigate what payment plan information is available in the 2013 PHF
20160615,Wednesday,7.0,W,CAAutoLawsuit,138.0,Investigate what payment plan information is available in the 2013 PHF
20160615,Wednesday,8.0,W,CAAutoLawsuit,139.0,Investigate what payment plan information is available in the 2013 PHF
20160615,Wednesday,9.0,W,CAAutoLawsuit,140.0,"For Exhibit 7, update ISP based on Megan's comments; For Exhibit 6, update ISP based on Megan's comments; For Exhibit 4, update ISP based on Megan's comments"
20160615,Wednesday,10.0,G,Photography,NA,Watching the Elia Locardi cityscape tutorials
20160615,Wednesday,11.0,G,Photography,NA,Watching the Elia Locardi cityscape tutorials
20160615,Wednesday,12.0,W,CAAutoLawsuit,141.0,"For Exhibit 7, update ISP based on Megan's comments; For Exhibit 6, update ISP based on Megan's comments; For Exhibit 4, update ISP based on Megan's comments"
20160615,Wednesday,13.0,W,CAAutoLawsuit,142.0,"For Exhibit 7, update ISP based on Megan's comments; For Exhibit 6, update ISP based on Megan's comments; For Exhibit 4, update ISP based on Megan's comments"
20160615,Wednesday,14.0,G,Photography,NA,Watching the Elia Locardi cityscape tutorials
20160615,Wednesday,15.0,G,Photography,NA,Reading Mountain Light by Galen Rowell
20160616,Thursday,1.0,W,Mixed,NA,Getting set up for the day; Preparing for auto training session
20160616,Thursday,2.0,W,CAAutoLawsuit,143.0,Investigate what payment plan information is available in the 2013 PHF
20160616,Thursday,3.0,W,CAAutoLawsuit,144.0,Investigate what payment plan information is available in the 2013 PHF
20160616,Thursday,4.0,W,CAAutoLawsuit,145.0,Investigate what payment plan information is available in the 2013 PHF
20160616,Thursday,5.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160616,Thursday,6.0,W,CAAutoLawsuit,146.0,Investigate what payment plan information is available in the 2013 PHF
20160616,Thursday,7.0,W,CAAutoLawsuit,147.0,Investigate what payment plan information is available in the 2013 PHF
20160616,Thursday,8.0,W,CAAutoLawsuit,148.0,Investigate what payment plan information is available in the 2013 PHF
20160616,Thursday,9.0,W,CAAutoLawsuit,149.0,Investigate what payment plan information is available in the 2013 PHF
20160616,Thursday,10.0,G,Photography,NA,Watching the Elia Locardi cityscape tutorials
20160616,Thursday,11.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160616,Thursday,12.0,H,NA,NA,Walk
20160616,Thursday,13.0,G,Photography,NA,Watching the Elia Locardi cityscape tutorials
20160616,Thursday,14.0,G,Photography,NA,Reading Mountain Light by Galen Rowell
20160617,Friday,1.0,W,Mixed,NA,Getting set up for the day; preparing for Joins in R training session
20160617,Friday,2.0,W,CAAutoLawsuit,150.0,Follow-ups on exhibits
20160617,Friday,3.0,W,CAAutoLawsuit,151.0,Follow-ups on exhibits
20160617,Friday,4.0,W,CAAutoLawsuit,152.0,Follow-ups on exhibits; Review credibility response language
20160617,Friday,5.0,W,CAAutoLawsuit,153.0,Review credibility response language; Investigate what payment plan information is available in the 2013 PHF
20160617,Friday,6.0,W,Training_AutoFrequency,NA,Make updates to auto frequency training session
20160617,Friday,7.0,W,Training_AutoFrequency,NA,Make updates to auto frequency training session
20160617,Friday,8.0,W,QRAJob,NA,Reflecting on Adam's job opening
20160618,Saturday,1.0,W,QRAJob,NA,Talking to Callie about Adam's data scientist job opening
20160618,Saturday,2.0,M,NA,NA,Random tasks; getting set up for the day; cleaning up computer
20160618,Saturday,3.0,W,QRAJob,NA,Reflecting on Adam's job opening
20160618,Saturday,4.0,W,QRAJob,NA,Reflecting on Adam's job opening
